"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","ID"
"31",0.0518092105263158,0.0596217105263158,0.0674342105263158,0.0205592105263158,0.0205592105263158,0.0518092105263158,0.0752467105263158,0.0205592105263158,0.0205592105263158,0.0830592105263158,0.0205592105263158,0.0361842105263158,0.114309210526316,0.0205592105263158,0.0283717105263158,0.0752467105263158,0.122121710526316,0.0908717105263158,0.0205592105263158,"4730"
"32",0.0597439544807966,0.0507349454717876,0.0327169274537696,0.0327169274537696,0.104788999525842,0.0417259364627786,0.0327169274537696,0.0507349454717876,0.0597439544807966,0.0957799905168326,0.0327169274537696,0.0507349454717876,0.0777619724988146,0.0237079184447606,0.0327169274537696,0.104788999525842,0.0327169274537696,0.0597439544807966,0.0237079184447606,"4738"
"33",0.238203266787659,0.0399274047186933,0.0226860254083485,0.0485480943738657,0.0657894736842105,0.0313067150635209,0.0571687840290381,0.0657894736842105,0.0657894736842105,0.0399274047186933,0.0399274047186933,0.0313067150635209,0.0226860254083485,0.0313067150635209,0.0226860254083485,0.0485480943738657,0.0571687840290381,0.0226860254083485,0.0485480943738657,"4751"
"34",0.0526315789473684,0.0404364569961489,0.0282413350449294,0.0465340179717587,0.0343388960205392,0.0343388960205392,0.0343388960205392,0.0221437740693196,0.0221437740693196,0.0160462130937099,0.0343388960205392,0.0465340179717587,0.0465340179717587,0.0343388960205392,0.0343388960205392,0.0160462130937099,0.0404364569961489,0.387997432605905,0.0282413350449294,"4800"
"35",0.0557582073996873,0.0260552371026576,0.0557582073996873,0.0458572173006774,0.0359562272016675,0.0458572173006774,0.0458572173006774,0.0260552371026576,0.0359562272016675,0.0458572173006774,0.0557582073996873,0.0359562272016675,0.0953621677957269,0.0359562272016675,0.0953621677957269,0.0656591974986972,0.0458572173006774,0.0755601875977071,0.0755601875977071,"5829"
"36",0.0237079184447606,0.0417259364627786,0.0327169274537696,0.0237079184447606,0.0327169274537696,0.0597439544807966,0.149834044570887,0.0417259364627786,0.0417259364627786,0.0237079184447606,0.0237079184447606,0.0507349454717876,0.0507349454717876,0.104788999525842,0.0507349454717876,0.0417259364627786,0.0417259364627786,0.0777619724988146,0.0867709815078236,"5856"
"37",0.033311125916056,0.033311125916056,0.033311125916056,0.033311125916056,0.0459693537641572,0.0459693537641572,0.0586275816122585,0.0586275816122585,0.033311125916056,0.0966022651565623,0.033311125916056,0.033311125916056,0.0459693537641572,0.033311125916056,0.121918720852765,0.0712858094603598,0.109260493004664,0.033311125916056,0.0459693537641572,"4650"
"38",0.115164147993747,0.0260552371026576,0.0359562272016675,0.0656591974986972,0.0458572173006774,0.0260552371026576,0.0260552371026576,0.0260552371026576,0.0359562272016675,0.0359562272016675,0.0359562272016675,0.154768108389786,0.0656591974986972,0.0557582073996873,0.0260552371026576,0.0557582073996873,0.0557582073996873,0.0557582073996873,0.0557582073996873,"4579"
"39",0.0531281032770606,0.0436941410129096,0.0625620655412115,0.0342601787487587,0.0248262164846077,0.0248262164846077,0.0436941410129096,0.0342601787487587,0.0342601787487587,0.0436941410129096,0.0248262164846077,0.156901688182721,0.0719960278053625,0.0342601787487587,0.0248262164846077,0.0436941410129096,0.14746772591857,0.0248262164846077,0.0719960278053625,"4614"
"40",0.0573308270676692,0.0989974937343358,0.075187969924812,0.0513784461152882,0.0573308270676692,0.0513784461152882,0.0335213032581454,0.0335213032581454,0.116854636591479,0.0275689223057644,0.0335213032581454,0.110902255639098,0.0454260651629073,0.0335213032581454,0.0513784461152882,0.0394736842105263,0.0156641604010025,0.0513784461152882,0.0156641604010025,"4627"
"41",0.106711733462096,0.0333172380492516,0.0333172380492516,0.0333172380492516,0.0241429261226461,0.198454852728151,0.115886045388701,0.0333172380492516,0.0516658619024626,0.0333172380492516,0.0241429261226461,0.0241429261226461,0.0424915499758571,0.0424915499758571,0.0424915499758571,0.0700144857556736,0.0424915499758571,0.0241429261226461,0.0241429261226461,"4682"
"42",0.0216428922774225,0.0636989670437777,0.0356615838662076,0.18052139695032,0.0216428922774225,0.0216428922774225,0.0216428922774225,0.0169699950811608,0.0870634530250861,0.0496802754549926,0.073044761436301,0.0356615838662076,0.0169699950811608,0.0309886866699459,0.0263157894736842,0.119773733398918,0.101082144613871,0.0403344810624693,0.0356615838662076,"4695"
"43",0.0295250320924262,0.102695763799743,0.0783055198973042,0.0539152759948652,0.0376551133932392,0.0213949507916132,0.0457851946940522,0.0457851946940522,0.102695763799743,0.0376551133932392,0.0213949507916132,0.110825845100556,0.0539152759948652,0.0295250320924262,0.0213949507916132,0.0539152759948652,0.0376551133932392,0.0376551133932392,0.0783055198973042,"4704"
"44",0.0356037151702786,0.172858617131063,0.0552115583075335,0.0552115583075335,0.0454076367389061,0.0257997936016512,0.0454076367389061,0.0356037151702786,0.0257997936016512,0.0257997936016512,0.065015479876161,0.065015479876161,0.0552115583075335,0.0257997936016512,0.065015479876161,0.065015479876161,0.0356037151702786,0.0552115583075335,0.0454076367389061,"4716"
"45",0.0881180223285487,0.0426634768740032,0.0350877192982456,0.0350877192982456,0.0578149920255183,0.0729665071770335,0.0350877192982456,0.0502392344497608,0.0881180223285487,0.0578149920255183,0.0350877192982456,0.027511961722488,0.0426634768740032,0.0426634768740032,0.0956937799043062,0.027511961722488,0.0805422647527911,0.0578149920255183,0.027511961722488,"4733"
"46",0.0453947368421053,0.0328947368421053,0.0703947368421053,0.0453947368421053,0.0328947368421053,0.0578947368421053,0.0578947368421053,0.0578947368421053,0.0328947368421053,0.0578947368421053,0.0578947368421053,0.0578947368421053,0.0328947368421053,0.0328947368421053,0.0578947368421053,0.0453947368421053,0.0953947368421053,0.0953947368421053,0.0328947368421053,"4778"
"47",0.0339399901623217,0.0339399901623217,0.0432857845548451,0.0806689621249385,0.0245941957697983,0.0245941957697983,0.0339399901623217,0.0432857845548451,0.0432857845548451,0.0339399901623217,0.0619773733398918,0.0245941957697983,0.211510083620266,0.0245941957697983,0.0245941957697983,0.0339399901623217,0.146089522872602,0.0245941957697983,0.0526315789473684,"4797"
"48",0.0432330827067669,0.0551378446115288,0.031328320802005,0.031328320802005,0.031328320802005,0.031328320802005,0.0789473684210526,0.0789473684210526,0.031328320802005,0.0551378446115288,0.031328320802005,0.031328320802005,0.1265664160401,0.031328320802005,0.0432330827067669,0.0432330827067669,0.138471177944862,0.031328320802005,0.0551378446115288,"4798"
"49",0.0422276621787026,0.0422276621787026,0.0538555691554468,0.0538555691554468,0.0305997552019584,0.0305997552019584,0.100367197062424,0.0305997552019584,0.0771113831089351,0.0538555691554468,0.0422276621787026,0.0305997552019584,0.0422276621787026,0.065483476132191,0.0538555691554468,0.0538555691554468,0.065483476132191,0.0538555691554468,0.0771113831089351,"4842"
"50",0.0494893951296151,0.146504320502749,0.0420267085624509,0.0271013354281225,0.0420267085624509,0.0569520816967793,0.0420267085624509,0.0793401413982718,0.0420267085624509,0.0345640219952867,0.0271013354281225,0.0420267085624509,0.0494893951296151,0.0345640219952867,0.0271013354281225,0.116653574234093,0.086802827965436,0.0196386488609584,0.0345640219952867,"5835"
"51",0.0747100802854594,0.0196253345227475,0.028099910793934,0.0450490633363069,0.0619982158786797,0.0747100802854594,0.0196253345227475,0.0153880463871543,0.0450490633363069,0.256913470115968,0.0365744870651204,0.0323371989295272,0.0323371989295272,0.0111507582515611,0.0704727921498662,0.0747100802854594,0.0577609277430865,0.0196253345227475,0.0238626226583408,"5867"
"52",0.0608401738290681,0.0424915499758571,0.0333172380492516,0.0700144857556736,0.0424915499758571,0.0791887976822791,0.0516658619024626,0.0424915499758571,0.0516658619024626,0.0424915499758571,0.115886045388701,0.0700144857556736,0.0241429261226461,0.0333172380492516,0.0516658619024626,0.0333172380492516,0.0608401738290681,0.0700144857556736,0.0241429261226461,"4563"
"53",0.201898188093184,0.0297670405522002,0.046160483175151,0.0379637618636756,0.0297670405522002,0.0789473684210526,0.0297670405522002,0.046160483175151,0.046160483175151,0.0625539257981018,0.0215703192407248,0.111734253666954,0.0297670405522002,0.0297670405522002,0.0215703192407248,0.046160483175151,0.0297670405522002,0.0297670405522002,0.0707506471095772,"4608"
"54",0.0503432494279176,0.148169336384439,0.0394736842105263,0.028604118993135,0.0394736842105263,0.028604118993135,0.0394736842105263,0.028604118993135,0.0829519450800915,0.028604118993135,0.028604118993135,0.0829519450800915,0.028604118993135,0.028604118993135,0.0503432494279176,0.115560640732265,0.0938215102974828,0.028604118993135,0.028604118993135,"4619"
"55",0.0390492359932088,0.0820599886813809,0.0282965478211658,0.0820599886813809,0.0282965478211658,0.0713073005093379,0.0820599886813809,0.0282965478211658,0.0498019241652518,0.0390492359932088,0.0282965478211658,0.0605546123372949,0.0498019241652518,0.0498019241652518,0.0390492359932088,0.0282965478211658,0.135823429541596,0.0282965478211658,0.0498019241652518,"4628"
"56",0.0301153954404728,0.345623416830847,0.0515057697720236,0.0194202082746974,0.0301153954404728,0.0247678018575851,0.0354629890233605,0.0247678018575851,0.0408105826062482,0.062200956937799,0.0247678018575851,0.0301153954404728,0.0782437376864621,0.0194202082746974,0.0140726146918097,0.0247678018575851,0.0408105826062482,0.062200956937799,0.0408105826062482,"4815"
"57",0.0563157894736842,0.0363157894736842,0.0263157894736842,0.0263157894736842,0.0963157894736842,0.0663157894736842,0.0563157894736842,0.0363157894736842,0.0263157894736842,0.0263157894736842,0.0563157894736842,0.136315789473684,0.0563157894736842,0.0663157894736842,0.0363157894736842,0.0263157894736842,0.0963157894736842,0.0263157894736842,0.0463157894736842,"5850"
"58",0.0625539257981018,0.0379637618636756,0.0543572044866264,0.0707506471095772,0.0379637618636756,0.0297670405522002,0.0297670405522002,0.0215703192407248,0.0215703192407248,0.087144089732528,0.0215703192407248,0.0543572044866264,0.0297670405522002,0.0625539257981018,0.128127696289905,0.0789473684210526,0.103537532355479,0.0297670405522002,0.0379637618636756,"5855"
"59",0.0234962406015038,0.0234962406015038,0.050281954887218,0.0681390977443609,0.0234962406015038,0.103853383458647,0.0413533834586466,0.0234962406015038,0.050281954887218,0.139567669172932,0.0234962406015038,0.050281954887218,0.0949248120300752,0.0234962406015038,0.0324248120300752,0.0592105263157895,0.050281954887218,0.0413533834586466,0.0770676691729323,"4615"
"60",0.0552631578947368,0.0552631578947368,0.0302631578947368,0.130263157894737,0.0635964912280702,0.0385964912280702,0.0219298245614035,0.0302631578947368,0.0635964912280702,0.0219298245614035,0.0385964912280702,0.0219298245614035,0.0385964912280702,0.0385964912280702,0.221929824561404,0.0302631578947368,0.0385964912280702,0.0302631578947368,0.0302631578947368,"4588"
"61",0.0257558790593505,0.0257558790593505,0.0399402762224711,0.0470324748040314,0.0966778648749533,0.0399402762224711,0.110862262038074,0.0257558790593505,0.0470324748040314,0.0470324748040314,0.0612168719671519,0.0966778648749533,0.0824934677118328,0.0257558790593505,0.0541246733855916,0.0399402762224711,0.0399402762224711,0.0328480776409108,0.0612168719671519,"5854"
"62",0.028604118993135,0.0394736842105263,0.0829519450800915,0.0394736842105263,0.028604118993135,0.028604118993135,0.0612128146453089,0.028604118993135,0.115560640732265,0.0394736842105263,0.0503432494279176,0.028604118993135,0.0829519450800915,0.028604118993135,0.0612128146453089,0.0829519450800915,0.0503432494279176,0.0503432494279176,0.0720823798627002,"4861"
"63",0.112550607287449,0.0356275303643725,0.0356275303643725,0.0279352226720648,0.0202429149797571,0.0356275303643725,0.189473684210526,0.0202429149797571,0.0202429149797571,0.0510121457489879,0.0356275303643725,0.0433198380566802,0.0663967611336032,0.0894736842105263,0.0356275303643725,0.0433198380566802,0.0740890688259109,0.0356275303643725,0.0279352226720648,"5832"
"64",0.0292869269949066,0.126061120543294,0.0292869269949066,0.0454159592529711,0.0212224108658744,0.0534804753820034,0.0212224108658744,0.0292869269949066,0.126061120543294,0.0292869269949066,0.0373514431239389,0.0534804753820034,0.0292869269949066,0.0373514431239389,0.0454159592529711,0.142190152801358,0.0938030560271647,0.0292869269949066,0.0212224108658744,"5845"
"65",0.115886045388701,0.0791887976822791,0.0424915499758571,0.0516658619024626,0.0241429261226461,0.0516658619024626,0.0608401738290681,0.0516658619024626,0.0241429261226461,0.0791887976822791,0.0424915499758571,0.0608401738290681,0.0608401738290681,0.0241429261226461,0.0700144857556736,0.0333172380492516,0.0333172380492516,0.0333172380492516,0.0608401738290681,"5847"
"66",0.0546755237608585,0.0255493101686254,0.0352580480327031,0.0449667858967808,0.0546755237608585,0.200306591722024,0.0449667858967808,0.0255493101686254,0.0546755237608585,0.0352580480327031,0.0255493101686254,0.0255493101686254,0.0643842616249361,0.0255493101686254,0.0255493101686254,0.0740929994890138,0.0838017373530915,0.0255493101686254,0.0740929994890138,"4573"
"67",0.0580575149213239,0.0271296798697775,0.0271296798697775,0.0477482365708085,0.0683667932718394,0.0992946283233858,0.109603906673901,0.037438958220293,0.0271296798697775,0.037438958220293,0.037438958220293,0.037438958220293,0.037438958220293,0.037438958220293,0.0477482365708085,0.0271296798697775,0.109603906673901,0.0889853499728703,0.037438958220293,"4599"
"68",0.0786760716223549,0.037438958220293,0.0271296798697775,0.0477482365708085,0.037438958220293,0.0580575149213239,0.0786760716223549,0.0477482365708085,0.0992946283233858,0.0271296798697775,0.0271296798697775,0.037438958220293,0.0580575149213239,0.0477482365708085,0.0271296798697775,0.037438958220293,0.0992946283233858,0.0992946283233858,0.0271296798697775,"4643"
"69",0.0124131082423039,0.073733862959285,0.0595829195630586,0.0124131082423039,0.0265640516385303,0.0265640516385303,0.0784508440913605,0.0265640516385303,0.0454319761668322,0.0218470705064548,0.0218470705064548,0.0690168818272095,0.0407149950347567,0.0312810327706058,0.210526315789474,0.0218470705064548,0.0595829195630586,0.144488579940417,0.0171300893743793,"4801"
"70",0.018341307814992,0.195108984582669,0.0334928229665072,0.0486443381180223,0.0385433280170122,0.0334928229665072,0.0587453482190324,0.0233918128654971,0.0789473684210526,0.0536948431685274,0.0233918128654971,0.0890483785220627,0.018341307814992,0.018341307814992,0.0536948431685274,0.0991493886230728,0.0486443381180223,0.0385433280170122,0.0284423179160021,"5834"
"71",0.0453720508166969,0.0453720508166969,0.0453720508166969,0.0453720508166969,0.0453720508166969,0.0453720508166969,0.0626134301270417,0.0453720508166969,0.0453720508166969,0.0453720508166969,0.0798548094373866,0.0453720508166969,0.0453720508166969,0.0453720508166969,0.0626134301270417,0.0626134301270417,0.0798548094373866,0.0626134301270417,0.0453720508166969,"4621"
"72",0.0571799870045484,0.0571799870045484,0.0571799870045484,0.0324886289798571,0.0324886289798571,0.0324886289798571,0.0324886289798571,0.106562703053931,0.0448343079922027,0.0571799870045484,0.0942170240415855,0.0324886289798571,0.0448343079922027,0.0571799870045484,0.0695256660168941,0.0324886289798571,0.0448343079922027,0.0695256660168941,0.0448343079922027,"4623"
"73",0.0354187355180404,0.0354187355180404,0.041708043694141,0.0228401191658391,0.0354187355180404,0.041708043694141,0.041708043694141,0.274412446209864,0.0605759682224429,0.041708043694141,0.0542866600463423,0.041708043694141,0.0165508109897385,0.0605759682224429,0.0228401191658391,0.0605759682224429,0.0542866600463423,0.0165508109897385,0.041708043694141,"4677"
"74",0.025062656641604,0.0345864661654135,0.0726817042606516,0.025062656641604,0.120300751879699,0.0441102756892231,0.0726817042606516,0.0536340852130326,0.0345864661654135,0.025062656641604,0.186967418546366,0.0441102756892231,0.0441102756892231,0.025062656641604,0.0441102756892231,0.0631578947368421,0.025062656641604,0.0345864661654135,0.025062656641604,"4829"
"75",0.0257149723624129,0.0120163422254266,0.0348473924537371,0.0165825522710887,0.0439798125450613,0.0257149723624129,0.0165825522710887,0.103340543138669,0.0257149723624129,0.0211487623167508,0.496034607065609,0.0120163422254266,0.0211487623167508,0.0120163422254266,0.0165825522710887,0.0211487623167508,0.0576784426820476,0.0165825522710887,0.0211487623167508,"4832"
"76",0.0473241928350287,0.0305174701459531,0.0389208314904909,0.0977443609022556,0.0305174701459531,0.0305174701459531,0.0473241928350287,0.0557275541795666,0.0473241928350287,0.0557275541795666,0.0305174701459531,0.0557275541795666,0.0641309155241044,0.0305174701459531,0.114551083591331,0.0641309155241044,0.0977443609022556,0.0221141088014153,0.0389208314904909,"4845"
"77",0.0189322226429383,0.0333207118515714,0.0333207118515714,0.0261264672472548,0.0333207118515714,0.0261264672472548,0.054903445664521,0.0189322226429383,0.0692919348731541,0.112457402499053,0.054903445664521,0.0189322226429383,0.0333207118515714,0.0261264672472548,0.32828474062855,0.0261264672472548,0.0333207118515714,0.0189322226429383,0.0333207118515714,"4651"
"78",0.0471670980730515,0.0854184641932701,0.0253091745757837,0.0963474259419039,0.0526315789473684,0.0198446937014668,0.0362381363244176,0.0143802128271498,0.107276387690538,0.0471670980730515,0.0253091745757837,0.0253091745757837,0.0854184641932701,0.0963474259419039,0.0744895024446362,0.0526315789473684,0.0253091745757837,0.0526315789473684,0.0307736554501007,"5851"
"79",0.086007702182285,0.129910141206675,0.0323491655969191,0.0372272143774069,0.0128369704749679,0.0713735558408216,0.0274711168164313,0.0225930680359435,0.0713735558408216,0.0664955070603338,0.061617458279846,0.086007702182285,0.061617458279846,0.061617458279846,0.0177150192554557,0.0811296534017972,0.0274711168164313,0.0274711168164313,0.0177150192554557,"4714"
