"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","ID"
"22",0.0274725274725275,0.0274725274725275,0.0417582417582418,0.0417582417582418,0.0274725274725275,0.0274725274725275,0.0417582417582418,0.0417582417582418,0.056043956043956,0.0274725274725275,0.0274725274725275,0.0417582417582418,0.0274725274725275,0.0274725274725275,0.0417582417582418,0.0274725274725275,0.113186813186813,0.0274725274725275,0.0417582417582418,0.0417582417582418,0.0274725274725275,0.0274725274725275,0.0417582417582418,0.0417582417582418,0.0417582417582418,0.0417582417582418,"4783"
"23",0.0332902391725921,0.0290885585003232,0.0627020038784745,0.0206851971557854,0.0122818358112476,0.0122818358112476,0.00808015513897867,0.377828054298643,0.0164835164835165,0.0122818358112476,0.0500969618616677,0.0248868778280543,0.100517129928895,0.0122818358112476,0.0164835164835165,0.0206851971557854,0.0332902391725921,0.0290885585003232,0.00808015513897867,0.0122818358112476,0.0290885585003232,0.0122818358112476,0.0122818358112476,0.0248868778280543,0.0164835164835165,0.0122818358112476,"4785"
"24",0.0290598290598291,0.0216524216524217,0.0216524216524217,0.0660968660968661,0.0290598290598291,0.0142450142450142,0.0364672364672365,0.0586894586894587,0.236467236467236,0.0438746438746439,0.0586894586894587,0.0216524216524217,0.0142450142450142,0.0142450142450142,0.0364672364672365,0.0364672364672365,0.0216524216524217,0.0142450142450142,0.0438746438746439,0.0142450142450142,0.0142450142450142,0.0290598290598291,0.0142450142450142,0.0438746438746439,0.0364672364672365,0.0290598290598291,"4790"
"25",0.0278706800445931,0.0713489409141583,0.0423634336677815,0.0278706800445931,0.0423634336677815,0.0278706800445931,0.0423634336677815,0.0278706800445931,0.0278706800445931,0.0278706800445931,0.0278706800445931,0.0423634336677815,0.0423634336677815,0.0423634336677815,0.0278706800445931,0.0278706800445931,0.0278706800445931,0.0568561872909699,0.0278706800445931,0.0423634336677815,0.0423634336677815,0.0423634336677815,0.0278706800445931,0.0568561872909699,0.0713489409141583,0.0278706800445931,"4810"
"26",0.028428093645485,0.0719063545150502,0.0211817168338907,0.0356744704570792,0.144370122630992,0.064659977703456,0.0429208472686734,0.0211817168338907,0.0501672240802676,0.028428093645485,0.0139353400222965,0.0429208472686734,0.0139353400222965,0.0501672240802676,0.0574136008918618,0.0211817168338907,0.0356744704570792,0.028428093645485,0.0211817168338907,0.0429208472686734,0.0139353400222965,0.0211817168338907,0.064659977703456,0.0356744704570792,0.0139353400222965,0.0139353400222965,"4818"
"27",0.111350188273265,0.0344271113501883,0.0134480903711673,0.0274341043571813,0.0414201183431953,0.0484131253362023,0.0414201183431953,0.0274341043571813,0.0623991393222162,0.0484131253362023,0.0344271113501883,0.0274341043571813,0.0344271113501883,0.0763851533082302,0.0204410973641743,0.0274341043571813,0.0344271113501883,0.0134480903711673,0.0204410973641743,0.0763851533082302,0.0134480903711673,0.0554061323292093,0.0344271113501883,0.0134480903711673,0.0484131253362023,0.0134480903711673,"4859"
"28",0.0170183798502383,0.0258679373723622,0.0435670524166099,0.034717494894486,0.034717494894486,0.0524166099387338,0.0612661674608577,0.034717494894486,0.0170183798502383,0.034717494894486,0.034717494894486,0.034717494894486,0.0258679373723622,0.0258679373723622,0.0258679373723622,0.0170183798502383,0.0789652825051055,0.034717494894486,0.123213070115725,0.034717494894486,0.0435670524166099,0.0612661674608577,0.034717494894486,0.034717494894486,0.0170183798502383,0.0170183798502383,"4583"
"29",0.0278388278388278,0.0183150183150183,0.0183150183150183,0.0278388278388278,0.0278388278388278,0.0659340659340659,0.0278388278388278,0.0183150183150183,0.0183150183150183,0.0373626373626374,0.0278388278388278,0.0468864468864469,0.0183150183150183,0.0278388278388278,0.0278388278388278,0.0373626373626374,0.0278388278388278,0.0183150183150183,0.0278388278388278,0.0278388278388278,0.0183150183150183,0.284981684981685,0.0278388278388278,0.0183150183150183,0.0373626373626374,0.0373626373626374,"4622"
"30",0.0254180602006689,0.0167224080267559,0.0167224080267559,0.0602006688963211,0.0254180602006689,0.0167224080267559,0.0254180602006689,0.0254180602006689,0.0949832775919733,0.0167224080267559,0.0341137123745819,0.0688963210702341,0.042809364548495,0.0341137123745819,0.0167224080267559,0.0602006688963211,0.042809364548495,0.0167224080267559,0.0688963210702341,0.0167224080267559,0.0167224080267559,0.0167224080267559,0.0341137123745819,0.042809364548495,0.103678929765886,0.0602006688963211,"4703"
"31",0.0384615384615385,0.0150240384615385,0.0384615384615385,0.0384615384615385,0.0228365384615385,0.0306490384615385,0.0697115384615385,0.0306490384615385,0.0384615384615385,0.0150240384615385,0.0150240384615385,0.0775240384615385,0.0228365384615385,0.0228365384615385,0.0150240384615385,0.0540865384615385,0.0228365384615385,0.0150240384615385,0.0697115384615385,0.0540865384615385,0.0931490384615385,0.0618990384615385,0.0150240384615385,0.0150240384615385,0.0853365384615385,0.0228365384615385,"4730"
"32",0.0353430353430353,0.0263340263340263,0.0263340263340263,0.0353430353430353,0.0263340263340263,0.0263340263340263,0.0443520443520444,0.0173250173250173,0.0443520443520444,0.0263340263340263,0.0443520443520444,0.0263340263340263,0.0263340263340263,0.0353430353430353,0.0263340263340263,0.0263340263340263,0.143451143451143,0.0713790713790714,0.0353430353430353,0.0443520443520444,0.0443520443520444,0.0263340263340263,0.0443520443520444,0.0173250173250173,0.0173250173250173,0.0623700623700624,"4738"
"33",0.0251989389920424,0.0338196286472149,0.0251989389920424,0.0424403183023873,0.0338196286472149,0.0424403183023873,0.01657824933687,0.0338196286472149,0.01657824933687,0.0338196286472149,0.0683023872679045,0.0424403183023873,0.0251989389920424,0.0251989389920424,0.0338196286472149,0.223474801061008,0.0596816976127321,0.01657824933687,0.0251989389920424,0.01657824933687,0.0251989389920424,0.01657824933687,0.0251989389920424,0.0510610079575597,0.01657824933687,0.0251989389920424,"4751"
"34",0.0544090056285178,0.023921200750469,0.0117260787992495,0.023921200750469,0.0117260787992495,0.0178236397748593,0.023921200750469,0.0117260787992495,0.0178236397748593,0.0117260787992495,0.0300187617260788,0.0422138836772983,0.0361163227016886,0.0544090056285178,0.023921200750469,0.0117260787992495,0.0361163227016886,0.0178236397748593,0.0605065666041276,0.0178236397748593,0.316604127579737,0.0178236397748593,0.0300187617260788,0.0178236397748593,0.0361163227016886,0.0422138836772983,"4800"
"35",0.019040365575019,0.0487433358720487,0.0289413556740289,0.019040365575019,0.0586443259710586,0.0487433358720487,0.0388423457730388,0.0289413556740289,0.019040365575019,0.0388423457730388,0.0586443259710586,0.0388423457730388,0.0289413556740289,0.019040365575019,0.019040365575019,0.019040365575019,0.0586443259710586,0.0388423457730388,0.0982482863670982,0.0289413556740289,0.0685453160700685,0.0487433358720487,0.0388423457730388,0.019040365575019,0.0487433358720487,0.019040365575019,"5829"
"36",0.0265734265734266,0.072027972027972,0.0629370629370629,0.0174825174825175,0.0174825174825175,0.0356643356643357,0.0265734265734266,0.0174825174825175,0.0265734265734266,0.0174825174825175,0.0356643356643357,0.0538461538461538,0.0174825174825175,0.0447552447552448,0.0629370629370629,0.0174825174825175,0.0265734265734266,0.072027972027972,0.0265734265734266,0.0174825174825175,0.0902097902097902,0.0447552447552448,0.0174825174825175,0.0174825174825175,0.108391608391608,0.0265734265734266,"5856"
"37",0.0370009737098345,0.0370009737098345,0.0243427458617332,0.0243427458617332,0.0496592015579357,0.0496592015579357,0.0243427458617332,0.0243427458617332,0.062317429406037,0.0243427458617332,0.0370009737098345,0.0496592015579357,0.0370009737098345,0.0370009737098345,0.0243427458617332,0.0370009737098345,0.0370009737098345,0.112950340798442,0.0370009737098345,0.0370009737098345,0.0370009737098345,0.0243427458617332,0.0243427458617332,0.0496592015579357,0.0243427458617332,0.0370009737098345,"4650"
"38",0.0388423457730388,0.0289413556740289,0.019040365575019,0.0388423457730388,0.0487433358720487,0.0388423457730388,0.0487433358720487,0.0289413556740289,0.0289413556740289,0.019040365575019,0.0982482863670982,0.0685453160700685,0.0784463061690785,0.019040365575019,0.0586443259710586,0.0685453160700685,0.0487433358720487,0.019040365575019,0.019040365575019,0.019040365575019,0.019040365575019,0.019040365575019,0.0487433358720487,0.0388423457730388,0.019040365575019,0.019040365575019,"4579"
"39",0.0370101596516691,0.0370101596516691,0.0370101596516691,0.0181422351233672,0.0275761973875181,0.0841799709724238,0.0275761973875181,0.0275761973875181,0.04644412191582,0.0181422351233672,0.15021770682148,0.0653120464441219,0.0181422351233672,0.0181422351233672,0.0181422351233672,0.0181422351233672,0.0275761973875181,0.0370101596516691,0.121915820029028,0.0275761973875181,0.0275761973875181,0.0275761973875181,0.0181422351233672,0.0181422351233672,0.0181422351233672,0.0275761973875181,"4614"
"40",0.0293040293040293,0.0293040293040293,0.0293040293040293,0.0769230769230769,0.0412087912087912,0.0293040293040293,0.065018315018315,0.0352564102564103,0.0173992673992674,0.100732600732601,0.0531135531135531,0.0114468864468864,0.0233516483516484,0.0293040293040293,0.0471611721611722,0.0173992673992674,0.100732600732601,0.0114468864468864,0.0352564102564103,0.0412087912087912,0.0114468864468864,0.0471611721611722,0.0173992673992674,0.0114468864468864,0.0233516483516484,0.065018315018315,"4627"
"41",0.0359915314043754,0.0176429075511644,0.0359915314043754,0.0176429075511644,0.0268172194777699,0.0176429075511644,0.0268172194777699,0.0268172194777699,0.0359915314043754,0.0268172194777699,0.0176429075511644,0.0359915314043754,0.0268172194777699,0.0726887791107975,0.0359915314043754,0.109386026817219,0.0176429075511644,0.0176429075511644,0.0451658433309809,0.0176429075511644,0.0176429075511644,0.12773465067043,0.0268172194777699,0.0359915314043754,0.0910374029640085,0.0359915314043754,"4682"
"42",0.0510424155283968,0.0183321351545651,0.0697340043134436,0.093098490294752,0.0370237239396118,0.0837526959022286,0.0557153127246585,0.0370237239396118,0.0603882099209202,0.0230050323508267,0.0416966211358735,0.0697340043134436,0.0276779295470884,0.0276779295470884,0.0276779295470884,0.0230050323508267,0.0650611071171819,0.0370237239396118,0.0136592379583034,0.0136592379583034,0.0136592379583034,0.0183321351545651,0.0183321351545651,0.0136592379583034,0.0136592379583034,0.0463695183321352,"4695"
"43",0.0237648530331457,0.0481550969355847,0.0562851782363978,0.0237648530331457,0.145716072545341,0.113195747342089,0.0237648530331457,0.0156347717323327,0.0400250156347717,0.0644152595372108,0.0400250156347717,0.0400250156347717,0.0237648530331457,0.0400250156347717,0.0156347717323327,0.0318949343339587,0.0644152595372108,0.0156347717323327,0.0156347717323327,0.0156347717323327,0.0318949343339587,0.0318949343339587,0.0318949343339587,0.0156347717323327,0.0156347717323327,0.0156347717323327,"4704"
"44",0.0482654600301659,0.0188536953242836,0.0482654600301659,0.0384615384615385,0.107088989441931,0.0482654600301659,0.0482654600301659,0.0384615384615385,0.0384615384615385,0.0482654600301659,0.0188536953242836,0.028657616892911,0.0384615384615385,0.0188536953242836,0.0384615384615385,0.028657616892911,0.0188536953242836,0.0874811463046757,0.0188536953242836,0.028657616892911,0.0188536953242836,0.0188536953242836,0.0384615384615385,0.0384615384615385,0.0384615384615385,0.0384615384615385,"4716"
"45",0.0145687645687646,0.0448717948717949,0.0297202797202797,0.0297202797202797,0.06002331002331,0.0297202797202797,0.0372960372960373,0.0448717948717949,0.0751748251748252,0.0297202797202797,0.0524475524475524,0.0751748251748252,0.0372960372960373,0.0524475524475524,0.0221445221445221,0.0221445221445221,0.0221445221445221,0.0524475524475524,0.0145687645687646,0.0221445221445221,0.0448717948717949,0.0372960372960373,0.0524475524475524,0.0297202797202797,0.0221445221445221,0.0448717948717949,"4733"
"46",0.0365384615384615,0.0240384615384615,0.0240384615384615,0.0240384615384615,0.0365384615384615,0.0490384615384615,0.0490384615384615,0.0490384615384615,0.0365384615384615,0.0240384615384615,0.0365384615384615,0.0490384615384615,0.0240384615384615,0.0365384615384615,0.0240384615384615,0.0240384615384615,0.0365384615384615,0.0240384615384615,0.0365384615384615,0.0240384615384615,0.124038461538462,0.0740384615384615,0.0240384615384615,0.0490384615384615,0.0365384615384615,0.0240384615384615,"4778"
"47",0.0179726815240834,0.0553558590941769,0.0179726815240834,0.0927390366642703,0.0273184759166068,0.0460100647016535,0.0273184759166068,0.0179726815240834,0.0273184759166068,0.0179726815240834,0.0179726815240834,0.0460100647016535,0.0179726815240834,0.0273184759166068,0.0179726815240834,0.0179726815240834,0.0366642703091301,0.0273184759166068,0.176851186196981,0.0460100647016535,0.0179726815240834,0.0273184759166068,0.0179726815240834,0.0273184759166068,0.0366642703091301,0.0927390366642703,"4797"
"48",0.0347985347985348,0.0347985347985348,0.0467032967032967,0.0228937728937729,0.0347985347985348,0.0228937728937729,0.0467032967032967,0.0228937728937729,0.0347985347985348,0.0347985347985348,0.0347985347985348,0.118131868131868,0.0586080586080586,0.0228937728937729,0.0228937728937729,0.0228937728937729,0.0347985347985348,0.0228937728937729,0.141941391941392,0.0347985347985348,0.0228937728937729,0.0228937728937729,0.0228937728937729,0.0228937728937729,0.0228937728937729,0.0347985347985348,"4798"
"49",0.0572450805008945,0.0339892665474061,0.0805008944543828,0.0339892665474061,0.0339892665474061,0.0223613595706619,0.0223613595706619,0.0339892665474061,0.0572450805008945,0.0223613595706619,0.0223613595706619,0.0456171735241503,0.0223613595706619,0.0223613595706619,0.0805008944543828,0.0223613595706619,0.0572450805008945,0.0339892665474061,0.0339892665474061,0.0456171735241503,0.0456171735241503,0.0223613595706619,0.0456171735241503,0.0339892665474061,0.0223613595706619,0.0456171735241503,"4842"
"50",0.0516647531572905,0.0889781859931114,0.0218140068886338,0.0218140068886338,0.126291618828932,0.0292766934557979,0.0143513203214696,0.0442020665901263,0.0516647531572905,0.0516647531572905,0.0665901262916188,0.0292766934557979,0.0516647531572905,0.0143513203214696,0.0218140068886338,0.0292766934557979,0.0292766934557979,0.0143513203214696,0.0218140068886338,0.0143513203214696,0.0218140068886338,0.0367393800229621,0.074052812858783,0.0143513203214696,0.0292766934557979,0.0292766934557979,"5835"
"51",0.249674054758801,0.0378096479791395,0.0378096479791395,0.0123859191655802,0.00814863102998696,0.0462842242503259,0.0166232073011734,0.0547588005215124,0.00814863102998696,0.0674706649282921,0.0166232073011734,0.0208604954367666,0.0505215123859192,0.0505215123859192,0.00814863102998696,0.0462842242503259,0.0335723598435463,0.0462842242503259,0.0123859191655802,0.0293350717079531,0.0335723598435463,0.0208604954367666,0.0208604954367666,0.0166232073011734,0.0335723598435463,0.0208604954367666,"5867"
"52",0.063514467184192,0.0451658433309809,0.0176429075511644,0.0726887791107975,0.0268172194777699,0.0359915314043754,0.0359915314043754,0.0268172194777699,0.0359915314043754,0.0176429075511644,0.0176429075511644,0.0451658433309809,0.0910374029640085,0.0543401552575865,0.0268172194777699,0.0359915314043754,0.0176429075511644,0.0176429075511644,0.0176429075511644,0.0359915314043754,0.063514467184192,0.0543401552575865,0.0176429075511644,0.0176429075511644,0.0451658433309809,0.063514467184192,"4563"
"53",0.0239596469104666,0.0403530895334174,0.0485498108448928,0.032156368221942,0.032156368221942,0.0567465321563682,0.0485498108448928,0.0567465321563682,0.0239596469104666,0.0157629255989912,0.0649432534678436,0.0157629255989912,0.0157629255989912,0.032156368221942,0.0239596469104666,0.105926860025221,0.0157629255989912,0.0239596469104666,0.032156368221942,0.0403530895334174,0.032156368221942,0.0649432534678436,0.0157629255989912,0.0239596469104666,0.0977301387137453,0.0157629255989912,"4608"
"54",0.0209030100334448,0.0317725752508361,0.0317725752508361,0.0209030100334448,0.183946488294314,0.107859531772575,0.0209030100334448,0.0209030100334448,0.0209030100334448,0.0209030100334448,0.0317725752508361,0.0426421404682274,0.0209030100334448,0.0317725752508361,0.0209030100334448,0.0317725752508361,0.0426421404682274,0.0535117056856187,0.0209030100334448,0.06438127090301,0.0209030100334448,0.0317725752508361,0.0317725752508361,0.0209030100334448,0.0317725752508361,0.0209030100334448,"4619"
"55",0.0206782464846981,0.0636889991728701,0.0529363110008271,0.0636889991728701,0.0314309346567411,0.0314309346567411,0.0421836228287841,0.0744416873449132,0.0421836228287841,0.0206782464846981,0.0206782464846981,0.0636889991728701,0.0206782464846981,0.0314309346567411,0.0421836228287841,0.0206782464846981,0.0314309346567411,0.0314309346567411,0.0206782464846981,0.0314309346567411,0.0314309346567411,0.0529363110008271,0.0314309346567411,0.0206782464846981,0.0529363110008271,0.0529363110008271,"4628"
"56",0.0423693953105718,0.0423693953105718,0.020979020979021,0.0530645824763472,0.229535170711641,0.020979020979021,0.0423693953105718,0.020979020979021,0.0691073632250103,0.0316742081447964,0.0156314273961333,0.0263266145619087,0.0263266145619087,0.020979020979021,0.0156314273961333,0.0263266145619087,0.0316742081447964,0.0156314273961333,0.0477169888934595,0.0316742081447964,0.020979020979021,0.0263266145619087,0.0530645824763472,0.020979020979021,0.0102838338132456,0.0370218017276841,"4815"
"57",0.0192307692307692,0.0192307692307692,0.0392307692307692,0.0592307692307692,0.0292307692307692,0.0392307692307692,0.0392307692307692,0.0292307692307692,0.0392307692307692,0.0292307692307692,0.159230769230769,0.0392307692307692,0.0292307692307692,0.0192307692307692,0.0192307692307692,0.0592307692307692,0.0192307692307692,0.0292307692307692,0.0792307692307692,0.0192307692307692,0.0192307692307692,0.0292307692307692,0.0492307692307692,0.0292307692307692,0.0292307692307692,0.0292307692307692,"5850"
